"id","parameter_data_id","covidence_id","pathogen","parameter_type","parameter_value","exponent","parameter_unit","parameter_lower_bound","parameter_upper_bound","parameter_value_type","parameter_uncertainty_single_value","parameter_uncertainty_single_type","parameter_uncertainty_lower_value","parameter_uncertainty_upper_value","parameter_uncertainty_type","cfr_ifr_numerator","cfr_ifr_denominator","distribution_type","distribution_par1_value","distribution_par1_type","distribution_par1_uncertainty","distribution_par2_value","distribution_par2_type","distribution_par2_uncertainty","method_from_supplement","method_moment_value","cfr_ifr_method","method_r","method_disaggregated_by","method_disaggregated","method_disaggregated_only","riskfactor_outcome","riskfactor_name","riskfactor_occupation","riskfactor_significant","riskfactor_adjusted","population_sex","population_sample_type","population_group","population_age_min","population_age_max","population_sample_size","population_country","population_location","population_study_start_day","population_study_start_month","population_study_start_year","population_study_end_day","population_study_end_month","population_study_end_year","genome_site","genomic_sequence_available","other_delay_start","other_delay_end","inverse_param","parameter_from_figure","r_pathway","parameter_class","parameter_bounds","comb_uncertainty_type","comb_uncertainty"
"f95f807b8eab608b133d3ab61b0a672a","d98f7176f0d7c8ac25721bfa8c58d65b",1933,"MERS-CoV","Reproduction number (Effective, Re)",NA,0,"No units",0.26,2.3,"Mean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,"Branching process",NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified","Hospital based","Persons under investigation",NA,NA,NA,"Saudi Arabia",NA,NA,"3","2012",NA,"9","2014",NA,NA,NA,NA,FALSE,FALSE,"Unspecified","Reproduction number","0.26 - 2.3",NA,NA
"f95f807b8eab608b133d3ab61b0a672a","b66c23e5083e36fac7d6d72dd56f8a6c",1933,"MERS-CoV","Relative contribution - human to human",75,0,"Percentage (%)",52,89,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Region; Time",TRUE,FALSE,NA,NA,NA,NA,NA,"Unspecified","Hospital based","Persons under investigation",NA,NA,NA,"Jordan; Kuwait; Oman; Qatar; Saudi Arabia; United Arab Emirates; Yemen","Middle East",NA,"3","2012",NA,"9","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Relative contribution","52 - 89",NA,NA
"f3fd61e72b4f698bebd1861eb8a54cac","24ef0588fb0462b6574b9ba786ce9870",1943,"MERS-CoV","Severity - case fatality rate (CFR)",NA,0,"Percentage (%)",1.8,48.4,"Maximum likelihood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Age; Time; Other",TRUE,TRUE,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,185,"Republic of Korea",NA,NA,"5","2015",NA,"7","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity","1.8 - 48.4",NA,NA
"f3fd61e72b4f698bebd1861eb8a54cac","96f69535e4dea0dc3ee640bd206eafec",1943,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,"Death (in general population)","Age,Other",NA,"Significant","Not adjusted","Both","Hospital based","Persons under investigation",NA,NA,185,"Republic of Korea",NA,NA,"5","2015",NA,"7","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"f3fd61e72b4f698bebd1861eb8a54cac","425c3e0737c487ae90574232cd6c08fc",1943,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,"Death (in general population)","Sex",NA,"Not significant","Not adjusted","Both","Hospital based","Persons under investigation",NA,NA,185,"Republic of Korea",NA,NA,"5","2015",NA,"7","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"f3fd61e72b4f698bebd1861eb8a54cac","53a1659c7929b7bbb6332c6024add6c0",1943,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Death (in general population)","Age,Other",NA,"Unspecified","Adjusted","Both","Hospital based","Persons under investigation",NA,NA,185,"Republic of Korea",NA,NA,"5","2015",NA,"7","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"f3fd61e72b4f698bebd1861eb8a54cac","116756d3881a7113fc896bcb88ea8144",1943,"MERS-CoV","Human delay - symptom onset>death",14.6,0,"Days",NA,NA,"Mean",NA,NA,11.5,19.5,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,185,"Republic of Korea",NA,NA,"5","2015",NA,"7","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","11.5 - 19.5"
"3cf1fadded34daa317924ca03ca03995","fe2b23570d37786eee61e6fedab9b8b3",1947,"MERS-CoV","Human delay - other human delay (go to section)",13,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Hospital based","Persons under investigation",NA,NA,NA,"Republic of Korea",NA,NA,"5","2015",NA,"7","2015",NA,NA,"Isolation","Discharge from Care/Hospital",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"ad778ae30d25686678a4eec4a7d167b2","3551d45c4d3887a79e5fe10c488898d5",1958,"MERS-CoV","Reproduction number (Basic R0)",4.42,0,"No units",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Start outbreak",NA,"Compartmental model",NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Hospital based","Persons under investigation",NA,NA,NA,"Republic of Korea",NA,20,"5","2015","8","6","2015",NA,NA,NA,NA,FALSE,FALSE,"Human-human","Reproduction number",NA,NA,NA
"ad778ae30d25686678a4eec4a7d167b2","cb101887fff457f57ed754f245717bf9",1958,"MERS-CoV","Reproduction number (Basic R0)",0.385,0,"No units",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"End outbreak",NA,"Compartmental model","Method",TRUE,FALSE,NA,NA,NA,NA,NA,"Unspecified","Hospital based","Persons under investigation",NA,NA,NA,"Republic of Korea",NA,9,"6","2015","10","7","2015",NA,NA,NA,NA,FALSE,FALSE,"Human-human","Reproduction number",NA,NA,NA
"4fec34a004f4791bf06b0b8be973b291","ca561c86bf1a822585fbf5e7e32534e5",1959,"MERS-CoV","Human delay - incubation period",7,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,"Other",TRUE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",35,79,17,"Republic of Korea","Seoul",NA,NA,"2015",NA,NA,"2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"4fec34a004f4791bf06b0b8be973b291","b74a702d4bdaa4d0cdf753de580e6116",1959,"MERS-CoV","Human delay - other human delay (go to section)",5,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",35,79,17,"Republic of Korea","Seoul",NA,NA,"2015",NA,NA,"2015",NA,NA,"Symptom onset","Isolation unit",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"4fec34a004f4791bf06b0b8be973b291","ae95c15ceabac0991d863f524163f377",1959,"MERS-CoV","Human delay - symptom onset>discharge/recovery",21,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",35,79,17,"Republic of Korea","Seoul",NA,NA,"2015",NA,NA,"2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"4fec34a004f4791bf06b0b8be973b291","a522ecdf93696641c5d1e96aa14bd074",1959,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Severe disease (in general population)","Other",NA,"Significant","Not adjusted","Both","Hospital based","Persons under investigation",35,79,17,"Republic of Korea","Seoul",NA,NA,"2015",NA,NA,"2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"4fec34a004f4791bf06b0b8be973b291","b4198ebd71cb690599e8ec422894ffcd",1959,"MERS-CoV","Human delay - other human delay (go to section)",8,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",35,79,9,"Republic of Korea","Seoul",NA,NA,"2015",NA,NA,"2015",NA,NA,"Symptom onset","Oxygen supplementation",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"4fec34a004f4791bf06b0b8be973b291","1576f0c5df4465a7c175d23f4d342752",1959,"MERS-CoV","Human delay - other human delay (go to section)",11,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",35,79,5,"Republic of Korea","Seoul",NA,NA,"2015",NA,NA,"2015",NA,NA,"Symptom onset","Ventilation support",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"63f730308a47bcb876fa345fd6bfdaa7","c25c11f46fb9eca73f8171af9ac5bacb",1963,"MERS-CoV","Severity - case fatality rate (CFR)",43,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Unspecified",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Mixed settings","Persons under investigation",2,99,143,"Saudi Arabia",NA,1,"7","2015","31","8","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"605edd77b6e3d74081ff239ff8760201","74147abd8645404db1ed9f6ae0c13c60",1973,"MERS-CoV","Human delay - symptom onset>death",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mid outbreak",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,6,"Republic of Korea","Pyeongtaek",11,"5","2015","24","6","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"605edd77b6e3d74081ff239ff8760201","96bf1c3f1bee06e7bba2a83157f33ecb",1973,"MERS-CoV","Severity - case fatality rate (CFR)",16.2,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,6,37,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak","Unspecified",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",24,79,37,"Republic of Korea","Pyeongtaek",11,"5","2015","24","6","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"605edd77b6e3d74081ff239ff8760201","5f0e314ebc5635c7d7736442cbb0dd8b",1973,"MERS-CoV","Human delay - incubation period",6,0,"Days",NA,NA,"Median",NA,NA,4,7,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",24,79,36,"Republic of Korea","Pyeongtaek",11,"5","2015","24","6","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","4 - 7"
"605edd77b6e3d74081ff239ff8760201","e6e2f6c8815a03bc702ae7946faccdbd",1973,"MERS-CoV","Human delay - incubation period",4,0,"Days",NA,NA,"Median",NA,NA,4,6,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,25,"Republic of Korea","Pyeongtaek",11,"5","2015","24","6","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","4 - 6"
"605edd77b6e3d74081ff239ff8760201","05bd1f0d788e6c1d381898af2836e3aa",1973,"MERS-CoV","Human delay - incubation period",6,0,"Days",NA,NA,"Median",NA,NA,6,8,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,11,"Republic of Korea","Pyeongtaek",11,"5","2015","24","6","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","6 - 8"
"605edd77b6e3d74081ff239ff8760201","b2cdbbd1028e91765bc9427e019a11dd",1973,"MERS-CoV","Human delay - other human delay (go to section)",6.5,0,"Days",NA,NA,"Median",NA,NA,4,9,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",24,79,37,"Republic of Korea","Pyeongtaek",11,"5","2015","24","6","2015",NA,NA,"Symptom onset","Diagnosis/test result",FALSE,FALSE,NA,"Human delay",NA,"95% CI","4 - 9"
"605edd77b6e3d74081ff239ff8760201","578403c719c8a3b16e685cbe746dcd03",1973,"MERS-CoV","Human delay - other human delay (go to section)",9,0,"Days",NA,NA,"Median",NA,NA,8,11,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,25,"Republic of Korea","Pyeongtaek",11,"5","2015","24","6","2015",NA,NA,"Symptom onset","Diagnosis/test result",FALSE,FALSE,NA,"Human delay",NA,"95% CI","8 - 11"
"605edd77b6e3d74081ff239ff8760201","a6d60b82c7698ed38a0eec85a2866d49",1973,"MERS-CoV","Human delay - other human delay (go to section)",4,0,"Days",NA,NA,"Median",NA,NA,3,6,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Mid outbreak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons under investigation",NA,NA,11,"Republic of Korea","Pyeongtaek",11,"5","2015","24","6","2015",NA,NA,"Symptom onset","Diagnosis/test result",FALSE,FALSE,NA,"Human delay",NA,"95% CI","3 - 6"
"8b087e03e708ef6229feca4c781a228e","cebe5c940f610472f6c354010f85c084",1981,"MERS-CoV","Human delay - time in care (length of stay)",47,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons with symptoms",NA,NA,18,"Saudi Arabia",NA,NA,"4","2014",NA,"12","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8b087e03e708ef6229feca4c781a228e","a823243d8cf1bc67ac63631a9178eea9",1981,"MERS-CoV","Human delay - other human delay (go to section)",7,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons with symptoms",NA,NA,18,"Saudi Arabia",NA,NA,"4","2014",NA,"12","2015",NA,NA,"ICU admission","Discharge from Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8b087e03e708ef6229feca4c781a228e","cd624f08bc91794f1db609ac98e969e3",1981,"MERS-CoV","Human delay - time in care (length of stay)",25,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons with symptoms",NA,NA,17,"Saudi Arabia",NA,NA,"4","2014",NA,"12","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8b087e03e708ef6229feca4c781a228e","4c3487eded31182d8bdf17ba25179caf",1981,"MERS-CoV","Human delay - other human delay (go to section)",22.5,0,"Days",NA,NA,"Median",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons with symptoms",NA,NA,17,"Saudi Arabia",NA,NA,"4","2014",NA,"12","2015",NA,NA,"ICU admission","Discharge from Critical Care/ICU",FALSE,FALSE,NA,"Human delay",NA,NA,NA
"8b087e03e708ef6229feca4c781a228e","c238d13696d1fd2782b9d19edfbc3b14",1981,"MERS-CoV","Severity - case fatality rate (CFR)",64.7,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,11,17,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons with symptoms",NA,NA,17,"Saudi Arabia",NA,NA,"4","2014",NA,"12","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"8b087e03e708ef6229feca4c781a228e","3fc1144882c3760e14d557bfc121e6b5",1981,"MERS-CoV","Severity - case fatality rate (CFR)",100,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,18,18,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Both","Hospital based","Persons with symptoms",NA,NA,18,"Saudi Arabia",NA,NA,"4","2014",NA,"12","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"8b087e03e708ef6229feca4c781a228e","1bce0ff8ad7cbac2e97e2599662cc0c3",1981,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,"Death (in general population)","Other",NA,"Significant","Not adjusted","Both","Hospital based","Persons with symptoms",NA,NA,35,"Saudi Arabia",NA,NA,"4","2014",NA,"12","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"d3b9867670dfb4daef28ae7f29254af4","a8b76db4a490fb056fb4ffcc29ec7d5e",1985,"MERS-CoV","Severity - proportion of symptomatic cases",80,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hospital based","Persons under investigation",NA,NA,81,"Saudi Arabia","Riyadh",1,"4","2014","30","9","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"d3b9867670dfb4daef28ae7f29254af4","a35495b3b483c75741c3a08000a48714",1985,"MERS-CoV","Severity - case fatality rate (CFR)",10,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hospital based","Persons under investigation",NA,NA,81,"Saudi Arabia","Riyadh",1,"4","2014","30","9","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,NA,NA
"d3b9867670dfb4daef28ae7f29254af4","65d845c04ac74ef71f7508c2ddf5f126",1985,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Infection","Other",NA,"Significant","Unspecified","Both","Hospital based","Persons under investigation",NA,NA,81,"Saudi Arabia","Prince Mohammed bin Abdulaziz Hospital Emergency Department;  Riyadh",1,"4","2014","30","9","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"d3b9867670dfb4daef28ae7f29254af4","4bafa1798af0ac1c22334024cf901f06",1985,"MERS-CoV","Risk factors",NA,0,NA,NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,"Infection","Occupation,Other",NA,"Not significant","Unspecified","Both","Hospital based","Persons under investigation",NA,NA,81,"Saudi Arabia","Prince Mohammed bin Abdulaziz Hospital Emergency Department;  Riyadh",1,"4","2014","30","9","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Risk factors",NA,NA,NA
"30fd568e555649e97f38786ac83c191f","dc02056d8ef8ddefd0dfb899cd062970",2007,"MERS-CoV","Reproduction number (Effective, Re)",NA,0,NA,0,1.9,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,"Branching process","Disease generation",TRUE,FALSE,NA,NA,NA,NA,NA,"Unspecified","Population based","General population",NA,NA,681,"Saudi Arabia",NA,1,"1","2013","31","7","2014",NA,NA,NA,NA,FALSE,FALSE,"Human-human","Reproduction number","0 - 1.9",NA,NA
"30fd568e555649e97f38786ac83c191f","fae6c59a98968b372f38bf23b8060468",2007,"MERS-CoV","Human delay - serial interval",6.8,0,"Days",NA,NA,"Mean",NA,NA,6,7.8,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Unspecified","General population",NA,NA,681,"Saudi Arabia",NA,1,"1","2013","31","7","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","6 - 7.8"
"30fd568e555649e97f38786ac83c191f","ec0ecc074442e48caa5dd9b6970bab97",2007,"MERS-CoV","Relative contribution - zoonotic to human",12,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,9,15,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Unspecified","General population",NA,NA,681,"Saudi Arabia",NA,1,"1","2013","31","7","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Relative contribution",NA,"95% CI","9 - 15"
"30fd568e555649e97f38786ac83c191f","1b3c18ebe21a86ef1c6214aaf13ac6d7",2007,"MERS-CoV","Relative contribution - human to human",88,0,"Percentage (%)",NA,NA,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified","Unspecified","General population",NA,NA,681,"Saudi Arabia",NA,1,"1","2013","31","7","2014",NA,NA,NA,NA,FALSE,FALSE,NA,"Relative contribution",NA,NA,NA
"eb7146df197333cdc091b0e015f21cf2","d5ca8b596df6b857ea8706eb737445b1",2011,"MERS-CoV","Severity - case fatality rate (CFR)",20,0,"Percentage (%)",NA,NA,"Maximum likelihood",NA,NA,14.6,26.2,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Adjusted",NA,"Age; Time",TRUE,FALSE,NA,NA,NA,NA,NA,"Unspecified","Unspecified","Unspecified",NA,NA,185,"Republic of Korea",NA,NA,"5","2015","31","7","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,"95% CI","14.6 - 26.2"
"eb7146df197333cdc091b0e015f21cf2","8ebe52a62449ba6ae97ded9ab703a2db",2011,"MERS-CoV","Severity - case fatality rate (CFR)",39.5,0,"Percentage (%)",NA,NA,"Maximum likelihood",NA,NA,28.9,51,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Adjusted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified","Population based","General population",60,NA,NA,"Republic of Korea",NA,NA,"5","2015","31","7","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,"95% CI","28.9 - 51"
"eb7146df197333cdc091b0e015f21cf2","55dbdd77c222f49ac632053d5cdf9409",2011,"MERS-CoV","Severity - case fatality rate (CFR)",6.6,0,"Percentage (%)",NA,NA,"Maximum likelihood",NA,NA,2.9,12.4,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified","Adjusted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Unspecified","Population based","General population",0,59,NA,"Republic of Korea",NA,NA,"5","2015","31","7","2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Severity",NA,"95% CI","2.9 - 12.4"
"83a1557cb35ed4415b73ea03adfa397f","a1df5a60cb94f4f095c0f8f134e3f329",2020,"MERS-CoV","Human delay - incubation period",8.19,0,"Days",NA,NA,"Mean",NA,NA,5.49,11.66,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Hospital based","General population",NA,NA,186,"Republic of Korea",NA,11,"5","2015",NA,NA,"2015",NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"95% CI","5.49 - 11.66"
"83a1557cb35ed4415b73ea03adfa397f","26a76e99e0db57dfa939cc7f13dbfdc8",2020,"MERS-CoV","Human delay - other human delay (go to section)",9.26,0,"Days",NA,NA,"Unspecified",NA,NA,4.25,18.03,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Hospital based","General population",NA,NA,186,"Republic of Korea",NA,11,"5","2015","28","5","2015",NA,NA,"Symptom Onset","Diagnosis/test result",FALSE,FALSE,NA,"Human delay",NA,"95% CI","4.25 - 18.03"
"83a1557cb35ed4415b73ea03adfa397f","8ee7bce45d49ca9d3ed3e7f57bd2b1e2",2020,"MERS-CoV","Human delay - other human delay (go to section)",4.05,0,"Days",NA,NA,"Unspecified",NA,NA,1.8,6.93,"95% CI",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Hospital based","General population",NA,NA,186,"Republic of Korea",NA,28,"5","2015",NA,NA,NA,NA,NA,"Symptom Onset","Diagnosis/test result",FALSE,FALSE,NA,"Human delay",NA,"95% CI","1.8 - 6.93"
"83a1557cb35ed4415b73ea03adfa397f","361d254d1cfc361854a23d7e09cc60e7",2020,"MERS-CoV","Human delay - serial interval",12.62,0,"Days",NA,NA,"Mean",4.37,"Posterior standard deviation (Sd)",7.27492838068478,9.44450994719341,NA,NA,NA,"Gamma",8.33,"Shape",NA,0.66,NA,NA,FALSE,"Unspecified",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,"Unspecified","Hospital based","General population",NA,NA,186,"Republic of Korea",NA,11,"5","2015",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,"Human delay",NA,"Posterior standard deviation (Sd)","4.37"
